"","ID","year","month","element","Val1","xxM1","xxQ1","xxS1","Val2","xxM2","xxQ2","xxS2","Val3","xxM3","xxQ3","xxS3","Val4","xxM4","xxQ4","xxS4","Val5","xxM5","xxQ5","xxS5","Val6","xxM6","xxQ6","xxS6","Val7","xxM7","xxQ7","xxS7","Val8","xxM8","xxQ8","xxS8","Val9","xxM9","xxQ9","xxS9","Val10","xxM10","xxQ10","xxS10","Val11","xxM11","xxQ11","xxS11","Val12","xxM12","xxQ12","xxS12","Val13","xxM13","xxQ13","xxS13","Val14","xxM14","xxQ14","xxS14","Val15","xxM15","xxQ15","xxS15","Val16","xxM16","xxQ16","xxS16","Val17","xxM17","xxQ17","xxS17","Val18","xxM18","xxQ18","xxS18","Val19","xxM19","xxQ19","xxS19","Val20","xxM20","xxQ20","xxS20","Val21","xxM21","xxQ21","xxS21","Val22","xxM22","xxQ22","xxS22","Val23","xxM23","xxQ23","xxS23","Val24","xxM24","xxQ24","xxS24","Val25","xxM25","xxQ25","xxS25","Val26","xxM26","xxQ26","xxS26","Val27","xxM27","xxQ27","xxS27","Val28","xxM28","xxQ28","xxS28","Val29","xxM29","xxQ29","xxS29","Val30","xxM30","xxQ30","xxS30","Val31","xxM31","xxQ31","xxS31"
"737","USW00014838",1948,1,"PRCP",0," "," ","X",0," "," ","X",25," "," ","X",99," "," ","X",0," "," ","X",0,"T"," ","X",0,"T"," ","X",91," "," ","X",25," "," ","X",0,"T"," ","X",13," "," ","X",48," "," ","X",5," "," ","X",3," "," ","X",23," "," ","X",5," "," ","X",0," "," ","X",5," "," ","X",0,"T"," ","X",20," "," ","X",38," "," ","X",38," "," ","X",5," "," ","X",0," "," ","X",0,"T"," ","X",0,"T"," ","X",0,"T"," ","X",3," "," ","X",15," "," ","X",3," "," ","X",0," "," ","X"
"747","USW00014838",1948,2,"PRCP",0,"T"," ","X",3," "," ","X",0,"T"," ","X",0,"T"," ","X",0,"T"," ","X",0," "," ","X",10," "," ","X",3," "," ","X",0,"T"," ","X",0," "," ","X",0," "," ","X",0," "," ","X",5," "," ","X",10," "," ","X",15," "," ","X",0," "," ","X",0,"T"," ","X",0,"T"," ","X",0,"T"," ","X",0,"T"," ","X",0," "," ","X",0," "," ","X",0,"T"," ","X",3," "," ","X",0," "," ","X",0,"T"," ","X",147," "," ","X",71," "," ","X",3," "," ","X",NA," "," "," ",NA," "," "," "
"758","USW00014838",1948,3,"PRCP",0,"T"," ","X",0," "," ","X",18," "," ","X",0," "," ","X",0," "," ","X",5," "," ","X",76," "," ","X",5," "," ","X",0," "," ","X",0,"T"," ","X",0," "," ","X",0,"T"," ","X",0,"T"," ","X",0," "," ","X",30," "," ","X",0,"T"," ","X",0,"T"," ","X",8," "," ","X",97," "," ","X",0," "," ","X",0," "," ","X",0," "," ","X",0," "," ","X",0," "," ","X",0," "," ","X",104," "," ","X",0," "," ","X",0,"T"," ","X",0,"T"," ","X",0," "," ","X",30," "," ","X"
"771","USW00014838",1948,4,"PRCP",0,"T"," ","X",10," "," ","X",3," "," ","X",0,"T"," ","X",0," "," ","X",0," "," ","X",20," "," ","X",23," "," ","X",0," "," ","X",36," "," ","X",5," "," ","X",0," "," ","X",0," "," ","X",0," "," ","X",46," "," ","X",20," "," ","X",3," "," ","X",0,"T"," ","X",91," "," ","X",142," "," ","X",0," "," ","X",0," "," ","X",20," "," ","X",56," "," ","X",0," "," ","X",0,"T"," ","X",0,"T"," ","X",122," "," ","X",0," "," ","X",0," "," ","X",NA," "," "," "
"782","USW00014838",1948,5,"PRCP",0," "," ","0",0," "," ","0",0," "," ","0",41," "," ","0",36," "," ","0",0,"T"," ","0",0,"T"," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0,"T"," ","0",0," "," ","0",0," "," ","0",0," "," ","0",23," "," ","0",30," "," ","0",0," "," ","0",0," "," ","0",0,"T"," ","0",0,"T"," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",13," "," ","0",0,"T"," ","0",0," "," ","0",0," "," ","0",0," "," ","0"
"792","USW00014838",1948,6,"PRCP",0," "," ","0",0," "," ","0",0," "," ","0",526," "," ","0",0," "," ","0",0," "," ","0",23," "," ","0",3," "," ","0",0," "," ","0",8," "," ","0",0," "," ","0",3," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",8," "," ","0",0," "," ","0",0," "," ","0",53," "," ","0",132," "," ","0",3," "," ","0",30," "," ","0",5," "," ","0",38," "," ","0",0," "," ","0",25," "," ","0",0," "," ","0",8," "," ","0",NA," "," "," "
"801","USW00014838",1948,7,"PRCP",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",20," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",18," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",221," "," ","0",15," "," ","0",0," "," ","0",0," "," ","0",137," "," ","0",20," "," ","0",0," "," ","0",0," "," ","0",79," "," ","0",5," "," ","0",28," "," ","0"
"810","USW00014838",1948,8,"PRCP",0,"T"," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",79," "," ","0",0,"T"," ","0",3," "," ","0",0," "," ","0",0," "," ","0",64," "," ","0",5," "," ","0",43," "," ","0",0,"T"," ","0",0," "," ","0",0,"T"," ","0",81," "," ","0",0," "," ","0",13," "," ","0",0," "," ","0",0," "," ","0",0,"T"," ","0",0," "," ","0",246," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0"
"819","USW00014838",1948,9,"PRCP",145," "," ","0",0,"T"," ","0",0,"T"," ","0",0," "," ","0",0," "," ","0",58," "," ","0",13," "," ","0",0," "," ","0",0," "," ","0",58," "," ","0",5," "," ","0",0," "," ","0",0," "," ","0",25," "," ","0",3," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0,"T"," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",NA," "," "," "
"828","USW00014838",1948,10,"PRCP",0,"T"," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0,"T"," ","0",0,"T"," ","0",61," "," ","0",18," "," ","0",20," "," ","0",23," "," ","0",0," "," ","0",0," "," ","0",0,"T"," ","0",3," "," ","0",0,"T"," ","0",0,"T"," ","0",3," "," ","0",0,"T"," ","0",0,"T"," ","0",8," "," ","0",0,"T"," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0,"T"," ","0",3," "," ","0"
